,mean,std
4647,1,0.035953519
4648,1.7,0.11481641
4649,4.166666667,0.341818633
4650,1,0.039380002
4651,1,0.022747841
4652,7,0.497568112
4653,6.333333333,0.577986183
4654,8,0.903633081
4655,1.875,0.102948702
4656,4.769230769,0.396400096
4657,5.333333333,0.188961308
4658,2.111111111,0.194158944
4659,4.733333333,0.472843978
4660,2.5,0.133591496
4661,2.166666667,0.102966926
4662,1.5,0.055713388
4663,3.416666667,0.256706497
4664,2.5,0.066325331
4665,3.238095238,0.343876202
4666,8.25,0.651741008
4667,2.333333333,0.226280719
4668,1.571428571,0.140924515
4669,2.428571429,0.16791976
4670,5.125,0.302104469
4671,4.5,0.233606313
4672,2.5,0.162411651
4673,3.545454545,0.31388865
4674,1.8,0.104166536
4675,3.875,0.245461644
4676,1.75,0.112493955
4677,1.666666667,0.078778721
4678,4.1,0.486569518
4679,1.666666667,0.071907038
4680,5.4,0.264771372
4681,2.5,0.330000859
4682,3,0.141129788
4683,2.666666667,0.099159596
4684,1.384615385,0.09642339
4685,1.636363636,0.1266017
4686,1.25,0.042548653
4687,1.928571429,0.142834084
4688,1.75,0.062287309
4689,1.833333333,0.102982544
4690,2.3,0.306866596
4691,1.375,0.066276817
4692,7.6,0.929012786
4693,3.636363636,0.37373856
4694,3.833333333,0.426124691
4695,4.125,0.308947632
4696,5,0.581494083
4697,6.5,0.371041104
4698,10.66666667,0.483144556
4699,2.857142857,0.220362475
4700,10.6,0.495977306
4701,3,0.048261707
4702,4,0.064348943
4703,5.714285714,0.439914393
4704,5,0.432795432
4705,3.588235294,0.403208963
4706,3.8,0.202818957
4707,2.714285714,0.158385059
4708,1.25,0.042548653
4709,1,0.022747841
4710,1,0.022747841
4711,2.285714286,0.122462577
4712,2.875,0.16632267
4713,4.181818182,0.325566171
4714,1.111111111,0.055674885
4715,1.333333333,0.060165086
4716,2.75,0.180512336
4717,2,0.090961902
4718,3.846153846,0.481969177
4719,2.5,0.115992842
4720,3.769230769,0.373320196
4721,2.666666667,0.12455848
4722,2,0.099132561
4723,2.166666667,0.102966926
4724,2,0.124519739
4725,3,0.136442853
4726,1.5,0.066297035
4727,1,0.032161973
4728,5,0.350050044
4729,2.2,0.117097388
4730,3,0.141129788
4731,1.25,0.0736282
4732,2.782608696,0.291807051
4733,2.076923077,0.142834084
4734,1.333333333,0.060165086
4735,1.428571429,0.06430519
4736,1,0.035953519
4737,4.25,0.15840029
4738,1,0.022747841
4739,2,0.1042077
4740,2.142857143,0.107860557
4741,2.769230769,0.205832952
4742,3.027027027,0.436715432
4743,3,0.190972713
4744,1.333333333,0.039397015
4745,1.666666667,0.095106457
4746,1.714285714,0.081980916
4747,1.4,0.053331457
4748,2.777777778,0.178321777
4749,1.428571429,0.068212094
4750,1.714285714,0.08507998
4751,1,0.027856694
4752,2,0.090961902
4753,11,0.64011882
4754,2.8,0.126635572
4755,1.142857143,0.050836728
4756,1.857142857,0.10042139
4757,1.6,0.064323945
4758,2.5,0.182624897
4759,2.142857143,0.127645959
4760,4.5,0.309343877
4761,2.333333333,0.221996718
4762,3.222222222,0.181161934
4763,2.333333333,0.070108299
4764,4,0.339657862
4765,1.25,0.042548653
4766,3.6,0.173224604
4767,2.8,0.164039468
4768,1,0.016087236
4769,1,0.022747841
4770,2.111111111,0.135481757
4771,1.333333333,0.055696546
4772,1,0.027856694
4773,2.666666667,0.222786184
4774,1.846153846,0.150803262
4775,1.25,0.042548653
4776,1.444444444,0.077088241
4777,3.333333333,0.159191958
4778,3.5,0.269128202
4779,1.857142857,0.119274114
4780,3.130434783,0.433713247
4781,2,0.085097306
4782,2,0.068243524
4783,1.555555556,0.081959661
4784,3.4,0.163229436
4785,5.076923077,0.422286339
4786,1.333333333,0.060165086
4787,2.111111111,0.14472031
4788,1.285714286,0.05796406
4789,2.333333333,0.118176303
4790,3.2,0.247029948
4791,2.928571429,0.318781676
4792,1.5,0.133465029
4793,1.142857143,0.050836728
4794,2,0.090978108
4795,1.285714286,0.062270094
4796,2,0.060180677
4797,2.6,0.148298008
4798,1,0.027856694
4799,4,0.064348943
4800,5.333333333,0.36738773
4801,1.333333333,0.039397015
4802,3.714285714,0.210902064
4803,6.428571429,0.417230429
4804,3.444444444,0.200149588
4805,4.142857143,0.442128255
4806,1.666666667,0.068212094
4807,2.2,0.095143089
4808,4,0.093793182
4809,4.285714286,0.235238281
4810,4.111111111,0.297824371
4811,1.8,0.07712648
4812,1.333333333,0.039397015
4813,1.9375,0.156613817
4814,2.428571429,0.231876469
4815,2.636363636,0.169345173
4816,1.4,0.053331457
4817,2.714285714,0.142920383
4818,1.769230769,0.131562092
4819,6.166666667,0.393003005
4820,4.272727273,0.372643398
4821,3,0.179842134
4822,4.5,0.174712609
4823,1.444444444,0.092364812
4824,3.5,0.204078173
4825,3,0.238901076
4826,2.88,0.319630432
4827,1.125,0.053311349
4828,2.444444444,0.177621053
4829,3.862745098,0.951170466
4830,1.4,0.115795093
4831,2.5625,0.237863498
4832,2.411764706,0.260708947
4833,2.833333333,0.146514591
4834,1.538461538,0.120290069
4835,2.666666667,0.299963676
4836,2.333333333,0.176100547
4837,2.4,0.096485918
4838,2.310344828,0.256339729
4839,2.263157895,0.315320031
4840,1.454545455,0.088027439
4841,1.571428571,0.08039618
4842,6.16,0.983932624
4843,2.333333333,0.159111116
4844,2,0.118159291
4845,2.315789474,0.235090674
4846,2.538461538,0.178234572
4847,3.48,0.51057688
4848,1.892857143,0.240949479
4849,5.272727273,0.580806382
4850,1.333333333,0.060165086
4851,3.5,0.439797389
4852,2.636363636,0.197566278
4853,10.5,0.389329378
4854,5.888888889,0.493885168
4855,10,0.228613562
4856,1.2,0.045480951
4857,3,0.1663839
4858,1,0.022747841
4859,2.428571429,0.155097347
4860,3.636363636,0.648849169
4861,1.285714286,0.05796406
4862,2.75,0.131665959
4863,2.666666667,0.220362475
4864,2.538461538,0.202698655
4865,1.75,0.070108299
4866,2,0.085111479
4867,1.142857143,0.050836728
4868,1,0.022747841
4869,1.625,0.095126184
4870,2.909090909,0.280404519
4871,2,0.143773066
4872,1.166666667,0.048233929
4873,3.333333333,0.318383917
4874,2,0.126619696
4875,1.5,0.062270094
4876,7.5,0.364687399
4877,1.3,0.07365368
4878,1.666666667,0.053346533
4879,2.285714286,0.111393092
4880,1,0.042529749
4881,5.5,0.342335212
4882,2,0.149076798
4883,1.4,0.053331457
4884,1.785714286,0.142858478
4885,2,0.085111479
4886,1,0.039380002
4887,3.846153846,0.298131568
4888,1.8,0.197365378
4889,2.888888889,0.181905386
4890,2.333333333,0.101693227
4891,4.25,0.261272276
4892,2,0.096467858
4893,1.833333333,0.138288332
4894,2.181818182,0.154198212
4895,2.6,0.148298008
4896,2.75,0.186160234
4897,1.909090909,0.148236541
4898,2.214285714,0.203992781
4899,2.5625,0.262687304
4900,2.538461538,0.205236959
4901,2,0.115928119
4902,6,0.324131246
4903,1,0.039380002
4904,1,0.045460319
4905,3.5,0.21626994
4906,1.363636364,0.086556578
4907,8.25,0.598224756
4908,1.25,0.042548653
4909,2.5,0.096501196
4910,2.166666667,0.102966926
4911,1,0.022747841
4912,1.25,0.042548653
4913,3.6,0.62061618
4914,2.625,0.166340397
4915,1.4,0.053331457
4916,2,0.085111479
4917,1,0.032161973
4918,3.166666667,0.414175349
4919,1,0.053286203
4920,5,0.371268054
4921,1.4,0.110168769
4922,3,0.171723706
4923,4.25,0.200262052
4924,22.66666667,0.971880468
4925,3.461538462,0.278896069
4926,2,0.218047076
4927,2.333333333,0.073708249
4928,3.75,0.357518637
4929,2.5,0.096501196
4930,2,0.090978108
4931,1.428571429,0.099045998
4932,5.285714286,0.289896128
4933,1.857142857,0.190783135
4934,2.285714286,0.122462577
4935,2.333333333,0.115965108
4936,1,0.035953519
4937,1.6,0.060165086
4938,6,0.283213546
4939,2.384615385,0.178258633
4940,3,0.284832549
4941,3.8,0.205355774
4942,1,0.039380002
4943,2.666666667,0.082013606
4944,2.2,0.217948709
4945,1,0.027856694
4946,2,0.140167842
4947,5.357142857,0.757658948
4948,5.166666667,0.389730729
4949,5,0.381583481
4950,1.25,0.042548653
4951,1.571428571,0.073675512
4952,2,0.075421181
4953,1.833333333,0.086596827
4954,3.2,0.168695356
4955,1,0.022747841
4956,1.666666667,0.048250598
4957,2.4,0.111426775
4958,1.166666667,0.048233929
4959,1,0.016087236
4960,1.25,0.042548653
4961,1,0.035953519
4962,1,0.016087236
4963,1.8,0.070093004
4964,1.5,0.035968427
4965,2.5,0.096501196
4966,1,0.039380002
4967,1.5,0.050855179
4968,1.7,0.107840675
4969,2.5,0.115992842
4970,2,0.122462577
4971,2.2,0.105466282
4972,3.25,0.127660658
4973,10,0.306076375
4974,1.666666667,0.053346533
4975,8.333333333,0.31644798
4976,1.846153846,0.136380956
4977,1.5,0.050855179
4978,2.4,0.111426775
4979,1.375,0.070073881
4980,4.2,0.382767745
4981,6.333333333,0.259884355
4982,2.75,0.110266048
4983,2.5,0.119258381
4984,1,0.022747841
4985,6.333333333,0.246595535
4986,2.333333333,0.26020132
4987,2.4,0.218157686
4988,1.333333333,0.060165086
4989,1.75,0.070108299
4990,2.333333333,0.109062869
4991,8.75,0.665081038
4992,2.714285714,0.158385059
4993,6.375,0.41156171
4994,3.25,0.222838516
4995,3.5,0.186106231
4996,1.666666667,0.122423172
4997,1.777777778,0.111393092
4998,1.473684211,0.120183061
4999,1.5,0.090961902
5000,1,0.042529749
5001,1.307692308,0.089473375
5002,1.5,0.073693701
5003,1,0.053286203
5004,2.2,0.083554043
5005,1.111111111,0.055674885
5006,1.9,0.133557382
5007,1.125,0.053311349
5008,1,0.035953519
5009,1.428571429,0.075421181
5010,5.25,0.248675414
5011,1.6,0.071923811
5012,1.583333333,0.117028696
5013,1.75,0.062287309
5014,1.5,0.081980916
5015,2.111111111,0.119220166
5016,2.2,0.117097388
5017,1.666666667,0.071907038
5018,1.8,0.07712648
5019,2,0.138343563
5020,1.625,0.105451032
5021,1.294117647,0.101598292
5022,1.5,0.073693701
5023,1.3,0.070050926
5024,1,0.027856694
5025,1.4,0.057982554
5026,1,0.039380002
5027,14,1.153000773
5028,6,0.41198223
5029,3.2,0.154267729
5030,2.153846154,0.168590454
5031,1.8,0.07712648
5032,1.4,0.057982554
5033,1.333333333,0.039397015
5034,1,0.032161973
5035,2,0.12861038
5036,11.2,0.790702541
5037,1.285714286,0.05796406
5038,2,0.075437172
5039,1.5,0.035968427
5040,5.5,0.233086811
5041,2,0.071923811
5042,2.8,0.150887668
5043,2.909090909,0.218088869
5044,1.307692308,0.083486646
5045,1.428571429,0.075421181
5046,1.5,0.035968427
5047,2.125,0.125584512
5048,1.6,0.064323945
5049,2.875,0.189596804
5050,2.4,0.162375337
5051,1.5,0.083512328
5052,3.714285714,0.25430541
5053,1.2,0.045480951
5054,1.5,0.090895575
5055,7.125,0.401962228
5056,20,0.568749056
5057,1.555555556,0.088050274
5058,3.111111111,0.335641922
5059,3.2,0.143847622
5060,3.588235294,0.35177769
5061,3.636363636,0.296491615
5062,1.333333333,0.055696546
5063,2.6,0.123538572
5064,2.181818182,0.136380956
5065,6.375,0.625894495
5066,3.222222222,0.193595551
5067,1,0.032161973
5068,1,0.035953519
5069,6.2,0.420405986
5070,5,0.394330415
5071,7.25,0.360049431
5072,2.357142857,0.181116061
5073,5.333333333,0.792080639
5074,1.2,0.068190478
5075,1.925925926,0.254038072
5076,5.666666667,0.435995797
5077,1.25,0.060145034
5078,1.666666667,0.078778721
5079,1.333333333,0.039397015
5080,6.428571429,0.553599565
5081,3.1875,0.298554065
5082,15.83333333,1.838879931
5083,2,0.090978108
5084,3.125,0.211522964
5085,5.888888889,0.420874195
5086,1,0.016087236
5087,1.333333333,0.087972611
5088,2.1,0.139231499
5089,1,0.027856694
5090,4.181818182,0.441050519
5091,1.4,0.057982554
5092,7.166666667,0.48066993
5093,7.125,0.729923089
5094,2.583333333,0.181139739
5095,3.4,0.153419212
5096,1.4,0.057982554
5097,3.166666667,0.201538574
5098,4,0.237445335
5099,2.416666667,0.194928114
5100,1.857142857,0.097809627
5101,1.909090909,0.11919768
5102,2.2,0.097826069
5103,2.666666667,0.154198212
5104,3.833333333,0.22802774
5105,2.75,0.150823702
5106,1.5,0.055713388
5107,1.166666667,0.048233929
5108,12.83333333,1.005996155
5109,1.727272727,0.119220166
5110,2.666666667,0.120330172
5111,1,0.042529749
5112,2,0.090978108
5113,2,0.075437172
5114,4.5,0.217540012
5115,4,0.278605906
5116,3.928571429,0.485944544
5117,12.5,0.386424502
5118,1.461538462,0.092295137
5119,1.666666667,0.053346533
5120,1.4,0.053331457
5121,1,0.032161973
5122,2.5,0.09378032
5123,1.4,0.057982554
5124,2.692307692,0.22333625
5125,2.428571429,0.127629158
5126,1.411764706,0.113598898
5127,1.692307692,0.145583625
5128,3.5,0.156725026
5129,3.166666667,0.161620827
5130,2,0.096467858
5131,5.4,0.258838725
5132,2.714285714,0.141097497
5133,3.5625,0.295868061
5134,4.333333333,0.313349555
5135,3.5,0.186861928
5136,2.25,0.083570082
5137,1.6,0.060165086
5138,2,0.090978108
5139,1.4,0.053331457
5140,5.25,0.19232345
5141,2.833333333,0.15840029
5142,2.416666667,0.164695448
5143,3.727272727,0.335401454
5144,1.833333333,0.08039618
5145,2.363636364,0.167069584
5146,2.3,0.13921032
5147,1,0.022747841
5148,1.714285714,0.078760004
5149,2.444444444,0.140147761
5150,1.785714286,0.129554693
5151,2.5,0.115992842
5152,3.111111111,0.2529598
5153,2.333333333,0.101693227
5154,14,0.643883056
5155,3.333333333,0.243951662
5156,2.5,0.121409612
5157,1.5,0.055713388
5158,2.166666667,0.110251462
5159,1.625,0.086578253
5160,3,0.102995558
5161,6.6,0.768064422
5162,2.666666667,0.214498386
5163,2.166666667,0.107877952
5164,3.421052632,0.464618257
5165,2.285714286,0.130644602
5166,2.130434783,0.212463371
5167,2.8,0.207169608
5168,6,0.164050089
5169,8.136363636,1.1150148
5170,8.375,0.559167577
5171,1.266666667,0.086503917
5172,3.444444444,0.209007138
5173,4.25,0.153419212
5174,1.5,0.050855179
5175,3.769230769,0.39488657
5176,3.428571429,0.184747761
5177,2.111111111,0.135481757
5178,3.25,0.199549717
5179,2,0.068229775
5180,1,0.022747841
5181,7.5,0.43523525
5182,12.66666667,0.85417535
5183,5.888888889,0.510382203
5184,5.2,0.477638733
5185,3.125,0.205312695
5186,4.142857143,0.342359484
5187,2.333333333,0.08358291
5188,5.5,0.421625522
5189,3.25,0.150033435
5190,3.333333333,0.109092358
5191,6.666666667,0.506132676
5192,3.777777778,0.332742023
5193,1.6,0.093724568
5194,11.25,0.645676153
5195,2.5,0.123523383
5196,1,0.032161973
5197,1.818181818,0.184561955
5198,1.166666667,0.048233929
5199,4.25,0.251169025
5200,1.25,0.042548653
5201,2.625,0.148236541
5202,1.636363636,0.09642339
5203,2.833333333,0.228502735
5204,5.333333333,0.843978579
5205,2.611111111,0.331466577
5206,5.315789474,0.710550516
5207,3.777777778,0.256270444
5208,1.625,0.086578253
5209,4.625,0.424662194
5210,3.125,0.192291392
5211,2,0.111411138
5212,1.666666667,0.078778721
5213,1.333333333,0.068190478
5214,1.888888889,0.127629158
5215,3,0.095157175
5216,4.2,0.301666508
5217,3.25,0.110251462
5218,4.714285714,0.343844241
5219,2,0.078778721
5220,1,0.022747841
5221,1.857142857,0.092364812
5222,4,0.195636382
5223,3.5,0.179126409
5224,1,0.032161973
5225,1,0.027856694
5226,2.285714286,0.12864789
5227,2.615384615,0.239563819
5228,3.833333333,0.22802774
5229,2.875,0.207834551
5230,2,0.147370123
5231,3.111111111,0.212108877
5232,3.625,0.259822464
5233,5.142857143,0.370286674
5234,1.2,0.045480951
5235,1,0.032161973
5236,1.714285714,0.081980916
5237,3,0.164013321
5238,1.666666667,0.078778721
5239,1.25,0.060145034
5240,2.6,0.110251462
5241,7.666666667,0.247620339
5242,1.833333333,0.092382223
5243,4.818181818,0.465277063
5244,1,0.032161973
5245,4.6,0.315060012
5246,2,0.096467858
5247,1.9,0.167905393
5248,2.176470588,0.1853037
5249,1.166666667,0.048233929
5250,13,0.43488992
5251,1.625,0.086578253
5252,1.8,0.073693701
5253,2.666666667,0.155936733
5254,1,0.022747841
5255,7.125,0.496469269
5256,3.333333333,0.313542394
5257,2.785714286,0.232381376
5258,1.25,0.042548653
5259,2,0.055713388
5260,1,0.035953519
5261,1.5,0.073693701
5262,1.285714286,0.05796406
5263,2.363636364,0.147307359
5264,1.142857143,0.050836728
5265,1.714285714,0.093764599
5266,1.727272727,0.192821065
5267,4.625,0.3196254
5268,2.55,0.253541669
5269,2.333333333,0.136474282
5270,2.214285714,0.170843433
5271,1.777777778,0.099094699
5272,4.25,0.181263997
5273,1,0.035953519
5274,1,0.027856694
5275,2.368421053,0.2399822
5276,1.75,0.062287309
5277,2.615384615,0.204594363
5278,1.125,0.053311349
5279,3,0.131639491
5280,1.571428571,0.104115058
5281,4.125,0.239032314
5282,1.666666667,0.113650797
5283,1.684210526,0.155771627
5284,1.125,0.053311349
5285,2.347826087,0.327070614
5286,5.4,0.356446961
5287,2.875,0.182642509
5288,2.333333333,0.136474282
5289,1,0.027856694
5290,1.666666667,0.123414835
5291,5.5,0.148308852
5292,1.571428571,0.08039618
5293,1.2,0.045480951
5294,1.571428571,0.08039618
5295,1.4,0.053331457
5296,1.2,0.06428226
5297,2.090909091,0.16475891
5298,4,0.42527512
5299,1.666666667,0.053346533
5300,1.25,0.06430519
5301,2.666666667,0.155936733
5302,7.857142857,0.452855561
5303,2,0.090978108
5304,2.388888889,0.208864735
5305,2.461538462,0.199491277
5306,3.666666667,0.133617578
5307,4.2,0.448064656
5308,1.421052632,0.112408143
5309,2.333333333,0.106662913
5310,3.4375,0.637686839
5311,3.666666667,0.146553005
5312,1.333333333,0.039397015
5313,1.3,0.07365368
5314,2.428571429,0.125584512
5315,1.125,0.053311349
5316,1,0.027856694
5317,1.4,0.085059499
5318,4.75,0.312657394
5319,12,0.496793647
5320,5.125,0.474720743
5321,7.166666667,0.419718899
5322,2,0.090961902
5323,2.428571429,0.121391948
5324,1.833333333,0.128588495
5325,2.5,0.15423645
5326,7.5,0.379301039
5327,1.75,0.099114984
5328,3.785714286,0.338362935
5329,1.333333333,0.060165086
5330,1,0.035953519
5331,7.75,0.352040474
5332,1,0.027856694
5333,1.166666667,0.048233929
5334,1.428571429,0.068212094
5335,3.666666667,0.26135844
5336,3.153846154,0.478440003
5337,1.222222222,0.062248567
5338,1.857142857,0.107877952
5339,7,0.304337888
5340,4.888888889,0.504187831
5341,4.714285714,0.368553607
5342,3.5,0.169424297
5343,3.5,0.295221626
5344,3.428571429,0.263320212
5345,3,0.13259407
5346,3,0.106679246
5347,4.8,0.381219609
5348,2.666666667,0.088100489
5349,8.6,0.53131825
5350,4.583333333,0.358404484
5351,10.57142857,0.796150206
5352,3.2,0.187449136
5353,7.666666667,0.431557462
5354,1.25,0.042548653
5355,1,0.039380002
5356,1.166666667,0.048233929
5357,3.5,0.17462437
5358,6,0.202185911
5359,2.444444444,0.16239432
5360,4.555555556,0.31633615
5361,1.5,0.066297035
5362,2.866666667,0.231217196
5363,4.2,0.622757107
5364,1,0.016087236
5365,1.333333333,0.039397015
5366,1.666666667,0.100402703
5367,1.666666667,0.053346533
5368,11.04347826,2.874873473
5369,2.416666667,0.182585264
5370,2.1,0.135461971
5371,1.142857143,0.050836728
5372,1.5,0.062270094
5373,2.25,0.089551232
5374,1.625,0.080376173
5375,1.833333333,0.073675512
5376,1.7,0.100381343
5377,2.571428571,0.157573602
5378,2.928571429,0.424027521
5379,3,0.264082317
5380,1.7,0.105412897
5381,1.333333333,0.055696546
5382,4.8,0.323331614
5383,2.8,0.122478991
5384,2.125,0.129641561
5385,10.23076923,1.025486874
5386,1.666666667,0.092344496
5387,2.375,0.160011122
5388,1.571428571,0.08039618
5389,1.461538462,0.100357308
5390,1.818181818,0.143814077
5391,1.5,0.066297035
5392,2.352941176,0.230692894
5393,2.2,0.105466282
5394,2,0.143831782
5395,1.333333333,0.039397015
5396,1.8,0.070093004
5397,1,0.016087236
5398,1.666666667,0.088086797
5399,4.625,0.333885577
5400,2.4,0.111426775
5401,7,0.589488224
5402,1.090909091,0.060120518
5403,2,0.075437172
5404,2.4,0.111426775
5405,2.428571429,0.181263997
5406,1,0.035953519
5407,1.333333333,0.039397015
5408,1.833333333,0.083554043
5409,1.666666667,0.068212094
5410,1.333333333,0.055696546
5411,4,0.203420716
5412,5.166666667,0.223375853
5413,1,0.042529749
5414,1,0.027856694
5415,1,0.035953519
5416,1.125,0.053311349
5417,1.333333333,0.039397015
5418,1,0.032161973
5419,1,0.039380002
5420,1.25,0.042548653
5421,1.75,0.070108299
5422,2.333333333,0.153386013
5423,2.333333333,0.08358291
5424,1.375,0.070073881
5425,1.6,0.071923811
5426,2,0.096485918
5427,3,0.114877093
5428,1.142857143,0.050836728
5429,1.681818182,0.213840063
5430,1.5,0.081980916
5431,2.875,0.245831011
5432,1.714285714,0.093764599
5433,5.181818182,0.628134685
5434,1.6,0.060165086
5435,4.615384615,0.453669733
5436,2.555555556,0.217570814
5437,1.6,0.071923811
5438,2.8,0.113710923
5439,2.5,0.256303913
5440,1.181818182,0.066252546
5441,9.571428571,0.678396709
5442,2.571428571,0.142020594
5443,6.666666667,0.290454068
5444,3.2,0.136459551
5445,2.375,0.268082132
5446,1,0.035953519
5447,5.307692308,0.495845421
5448,2.5,0.104238562
5449,2.2,0.105466282
5450,1.625,0.095126184
5451,5,0.390670986
5452,2.4,0.106679246
5453,2.333333333,0.111411138
5454,5.294117647,0.591575857
5455,1,0.042529749
5456,2.545454545,0.215739131
5457,1.714285714,0.088070059
5458,1.166666667,0.048233929
5459,1,0.022747841
5460,2,0.090961902
5461,3,0.167889428
5462,10,0.537389452
5463,2.2,0.097826069
5464,2,0.113650797
5465,5.772727273,1.104297579
5466,2.333333333,0.14916218
5467,3.285714286,0.163180164
5468,2.333333333,0.073708249
5469,3.125,0.323132174
5470,2.9,0.209026375
5471,2.8,0.113710923
5472,4,0.171736973
5473,2,0.075437172
5474,4.230769231,0.297638009
5475,1.928571429,0.166282375
5476,5.473684211,0.715784844
5477,4.857142857,0.293911269
5478,1.5,0.055713388
5479,2.818181818,0.219871724
5480,2.285714286,0.122462577
5481,2.5,0.134513297
5482,6,0.239644925
5483,7.272727273,0.723901912
5484,2.1,0.133537311
5485,1.625,0.089518301
5486,1.428571429,0.075421181
5487,9,0.418218461
5488,4.111111111,0.259754365
5489,2.631578947,0.304998837
5490,1.857142857,0.126508507
5491,1.25,0.077063897
5492,5.75,0.460574054
5493,2,0.113650797
5494,1.571428571,0.077109101
5495,1.714285714,0.08507998
5496,1.142857143,0.050836728
5497,2.428571429,0.1316232
5498,2.166666667,0.121425065
5499,2.25,0.083570082
5500,1,0.027856694
5501,3,0.270857151
5502,1.1,0.057940933
5503,5.333333333,0.514205044
5504,2.8,0.150887668
5505,1.857142857,0.10042139
5506,3.333333333,0.243951662
5507,3,0.370942842
5508,2.5,0.104238562
5509,1,0.027856694
5510,5.333333333,0.419990869
5511,3.916666667,0.39358964
5512,1.666666667,0.048250598
5513,1.9,0.137379179
5514,4.8,0.208448836
5515,2.333333333,0.106662913
5516,7.666666667,0.338588633
5517,1.166666667,0.048233929
5518,1.416666667,0.0865318
5519,2,0.11134977
5520,3.5,0.080426181
5521,2.6,0.135529232
5522,2.8,0.122478991
5523,2.5,0.104238562
5524,1.727272727,0.105390009
5525,1.875,0.102948702
5526,4.8,0.282298035
5527,1.555555556,0.096467858
5528,1.909090909,0.184070409
5529,2,0.170045715
5530,7.333333333,0.639713347
5531,3.5,0.08662468
5532,1.142857143,0.050836728
5533,1.4,0.053331457
5534,2,0.136424189
5535,2.333333333,0.120346878
5536,2,0.155798296
5537,6.625,0.664991761
5538,1,0.039380002
5539,1.5,0.066297035
5540,3.875,0.263762394
5541,1.375,0.070073881
5542,8.166666667,0.530795968
5543,4,0.126649329
5544,1.333333333,0.039397015
5545,3.333333333,0.099147431
5546,3.333333333,0.099147431
5547,2.375,0.13925075
5548,2,0.090978108
5549,2.2,0.143794505
5550,3.75,0.16793253
5551,2.1875,0.19352908
5552,1.333333333,0.039397015
5553,3,0.071936854
5554,9.5,0.290012608
5555,6.833333333,0.455235272
5556,1.666666667,0.078778721
5557,1.4,0.053331457
5558,2,0.050868354
5559,1.5,0.035968427
5560,1.5,0.035968427
5561,2,0.078778721
5562,3.578947368,0.368583425
5563,2.166666667,0.121425065
5564,2.571428571,0.159207954
5565,4.333333333,0.141143083
5566,2,0.060180677
5567,2,0.085111479
5568,1.5,0.050855179
5569,2.529411765,0.237839832
5570,1.75,0.13247778
5571,3.533333333,0.396813885
5572,2.5,0.115992842
5573,1.4,0.053331457
5574,5.4,0.279051724
5575,1.5,0.066297035
5576,2,0.171587071
5577,2.5,0.107860557
5578,4.333333333,0.248529855
5579,2.90625,0.425306476
5580,1.666666667,0.053346533
5581,1.142857143,0.050836728
5582,1,0.022747841
5583,2,0.19811838
5584,4,0.207231703
5585,4.130434783,0.523499973
5586,1.142857143,0.050836728
5587,1.333333333,0.039397015
5588,1.2,0.045480951
5589,2.888888889,0.243635011
5590,2.375,0.129622952
5591,3.555555556,0.443242379
5592,2.928571429,0.214998598
5593,2.833333333,0.196345849
5594,1.5,0.035968427
5595,1.857142857,0.107877952
5596,3.142857143,0.152530395
5597,1.2,0.045480951
5598,3.636363636,0.281257583
5599,1.4,0.053331457
5600,3.4,0.144736979
5601,1.428571429,0.068212094
5602,1.375,0.077109101
5603,1.75,0.099114984
5604,5.5,0.442236461
5605,1.666666667,0.071907038
5606,5.571428571,0.354916748
5607,2,0.045495683
5608,1.142857143,0.050836728
5609,4.272727273,0.430649524
5610,2.6,0.212125937
5611,1.285714286,0.05796406
5612,1.428571429,0.06430519
5613,8,1.044096368
5614,4.090909091,0.396880078
5615,1.5,0.055713388
5616,1.428571429,0.068212094
5617,1.25,0.042548653
5618,1,0.035953519
5619,7,0.530258007
5620,1.666666667,0.078778721
5621,2.777777778,0.158329201
5622,4.777777778,0.377506759
5623,12.4,0.667853036
5624,3.285714286,0.274676398
5625,4.5,0.129695308
5626,4.75,0.190986749
5627,1.75,0.090942746
5628,3,0.113726244
5629,1.5,0.083512328
5630,2,0.068229775
5631,3.333333333,0.130684604
5632,12.25,0.536133766
5633,3,0.124588604
5634,3.166666667,0.170961064
5635,7.636363636,0.635105019
5636,4,0.315967551
5637,2.444444444,0.154218201
5638,2,0.060180677
5639,2.571428571,0.143831782
5640,2.909090909,0.187449136
5641,6.5,0.752199335
5642,1.833333333,0.086596827
5643,1.8,0.086612302
5644,2,0.111411138
5645,4,0.215739131
5646,2.8,0.164039468
5647,2.571428571,0.124540187
5648,1.142857143,0.050836728
5649,1,0.032161973
5650,1.857142857,0.10042139
5651,3.222222222,0.258824226
5652,3.285714286,0.190957273
5653,5.8,0.332384561
5654,1,0.035953519
5655,5.333333333,0.377922616
5656,2,0.141961129
5657,7,0.209747739
5658,4.714285714,0.340819502
5659,1,0.027856694
5660,1.777777778,0.106644064
5661,2.916666667,0.206472342
5662,1.571428571,0.08039618
5663,5.444444444,0.364904344
5664,2.722222222,0.285275213
5665,4.888888889,0.331884396
5666,4.2,0.275351111
5667,6.4,0.335081029
5668,3.818181818,0.391319003
5669,2.333333333,0.115965108
5670,3.166666667,0.182673327
5671,12.5,0.624247481
5672,1.785714286,0.161566087
5673,1,0.050812995
5674,1.8,0.086612302
5675,1.666666667,0.088086797
5676,1,0.032161973
5677,2.222222222,0.136424189
5678,2.36,0.296715512
5679,2.2,0.117097388
5680,4,0.162464455
5681,2,0.163895609
5682,3,0.1663839
